id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
brain-worms,BWORM,Brain Worms,base,base,,42.5900,125647.00,125647.00,85.36,56042.70,0.15,-8.74,0.01,-24.71,-97.40,-96.90,2.10,-18.20,46.8100,1663.4500,2950.11,,,,51.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.236Z
dxai-app-by-virtuals,DXAI,DXAI.app by Virtuals,base,virtuals,,0.0001,125576.00,125576.00,406.02,73982.20,2.07,-8.16,-1.11,-38.62,-25.90,-94.00,-9.90,-32.60,0.0001,0.0033,974131857.94,974131857.94,0.0001171587,0.0001654122,15.15,0.0001435891,26015,,36.00,432252895.91,44.37,23670364.82,2.43,282615096.71,29.01,459679792.10,47.19,506709521.26,52.02,0.00,3000000.00,0x8f472f073bed396b8347bec4c057b6c935cb53cc,30000000.00,3.00,,,True,False,5.67,4,12.89,,,,,,,1538,23,,,,,,,1538,23,2025-06-13T08:44:24.375Z
brett-2-0,BRETT2.0,Brett 2.0,base,base,,0.0001,124841.00,141585.00,88145.00,45901.90,0.07,-22.40,-12.34,-46.16,-24.90,-15.20,-13.90,-38.00,0.0002,0.0046,877482072.15,,0.0001405216,0.0002016655,23.88,0.0001852406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.233Z
kogin-by-virtuals,KOGIN,Kogin by Virtuals,base,virtuals,,0.0001,122971.00,122971.00,3502.84,87045.90,0.91,-8.03,18.58,-3.46,-57.60,144.20,8.30,-6.30,0.0002,0.0012,902212519.82,999997962.10,0.0001227571,0.0001667118,34.77,0.0001439128,7680,0.04,7738.00,294443125.74,29.44,101908580.08,10.19,131530185.39,13.15,189576916.89,18.96,204912422.95,20.49,10484383.60,11164440.80,0xa1aae46d0758e701f909141b22e396d3315b5250,,,,,False,False,68.29,3,,,,,,,,1549,10,,,,,,,1549,10,2025-06-13T08:50:57.749Z
metafight-token,MFT,MetaFight Token,base,base,,0.0091,122945.00,912279.00,50628.00,7839.50,0.00,0.15,-3.39,4.11,5.90,3729.60,1.00,-85.30,0.0092,0.1904,13476736.92,,0.0088220715,0.0092947439,48.07,0.0090756836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:40.400Z
_gai16zbrielshai16zpr0,GAIB,_gai16zbrielShai16zpr0,base,base,,0.0002,121859.00,187475.00,471.79,136226.40,-0.01,-1.70,4.06,-43.53,58.10,-99.80,3.20,-59.00,0.0002,0.0047,650000000.00,,,,47.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.239Z
eye-future-by-virtuals,EYE,Eye Future by Virtuals,base,virtuals,,0.0001,120745.00,120745.00,9686.79,74101.80,0.96,-4.48,23.61,-45.80,97.70,347.90,13.30,-43.60,0.0001,0.0052,1000000000.00,1000000000.00,0.0001096330,0.0001394721,35.25,0.0001253262,21358,0.03,44.00,267294886.43,26.73,13883934.69,1.39,232034615.75,23.20,335096866.55,33.51,369112349.09,36.91,0.00,10000000.00,0xb976dbfcbaeca1a31e570780abd624b8708f6d4a,0.10,,,,False,True,153.08,2,12.19,,,,,,,1430,17,,,,,,,1430,17,2025-06-13T08:44:25.272Z
wokie-plumpkin-by-virtuals,WOKIE,Wokie Plumpkin by Virtuals,base,virtuals,,0.0001,117521.00,117521.00,10.70,87934.10,,,16.79,-13.44,10.50,-99.40,16.80,-12.90,,0.0016,998877285.82,998877285.82,,,62.44,,32756,,96.00,94697251.13,9.48,5464280.36,0.55,238765233.04,23.90,319395691.57,31.98,347975041.75,34.84,0.00,0.00,0x8bfa6a80f7d384f85a3222eedc0858477caa272d,94894998.20,9.50,,,True,False,0.00,1,11.83,,,,,,,457,18,,,12,-66.67,1,0,457,18,2025-06-13T08:50:57.734Z
grokster,GRK,Grokster,base,base,,0.0000,117300.00,117300.00,3019.74,89504.50,0.00,-15.86,17.21,-25.37,416.40,-22.30,17.00,-21.60,0.0000,0.0001,100000000000.00,,0.0000011684,0.0000016211,22.93,0.0000014185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.230Z
humo,HUMO,HUMO,base,base,,0.0012,117013.00,117013.00,8.18,37440.80,-0.08,-6.28,-0.01,-18.86,-86.00,-99.50,-3.10,-29.00,0.0013,0.0056,100000000.00,,,,42.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.240Z
fomo-tocd,FOMO,FOMO TOCD,base,base,,0.0020,116920.00,116920.00,1.30,17387.80,,,11.75,-4.43,19.50,-28.60,10.80,-2.70,,0.0585,59036618.92,,,,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.246Z
leonardo-ai,LEONAI,Leonardo AI,base,virtuals,,0.0001,116598.00,116598.00,3625.00,71756.70,1.18,-6.38,21.55,183.44,-53.60,28839.30,7.80,176.80,0.0001,0.0019,1000000000.00,1000000000.00,0.0001082067,0.0001414030,32.01,0.0001253448,2460,0.20,2552.00,,,,,130884702.03,13.09,200734200.05,20.07,224728592.22,22.47,0.00,0.00,0x8691b092ff99e4dbb54f728179ce91d8f3ad10dc,,,,,False,True,92.22,3,0.11,,,,,,,27,,,,,,,,27,,2025-06-13T08:44:26.723Z
rekt-burgundy-by-virtuals,MXNBC,Rekt Burgundy by Virtuals,base,virtuals,,0.0002,115948.00,159689.00,16.65,79997.60,2.08,-6.98,1.25,-34.43,-92.40,-98.40,-5.10,-36.80,0.0002,0.0011,726087472.40,998339164.12,0.0001472281,0.0001931512,16.29,0.0001686591,123676,,198.00,969591249.01,97.12,126069031.53,12.63,210609058.88,21.10,347203375.59,34.78,406253114.52,40.69,0.00,0.00,0x8003b09036d1c51fe9b22ce0a474b94aa0436bcb,74291169.80,7.40,,,False,True,87.45,7,9.45,,,298,-26.6,13,62.5,4381,405,,,922,-40.94,30,-48.28,4381,405,2025-06-13T08:44:27.707Z
based-hoppy,HOPPY,Based Hoppy,base,base,,0.0001,115693.00,115693.00,4775.00,30584.70,-0.15,-29.46,-10.83,-63.88,406.70,-0.70,-17.20,-60.60,0.0002,0.0046,963094227.94,,0.0001174157,0.0001887571,18.57,0.0001538547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.224Z
supermeme,SPR,SuperMeme,base,base,,0.0003,115622.00,310811.00,14.61,33295.20,,,-3.99,-25.27,-71.20,-70.40,-5.10,-23.90,,0.0245,372000000.00,,,,29.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.237Z
exmplr-ai-by-virtuals,EXMPLR,Exmplr.ai by Virtuals,base,virtuals,,0.0001,115180.00,115180.00,9140.09,72321.10,4.04,-31.17,2.86,-62.27,362.70,112.10,-0.30,-60.70,0.0002,0.0017,1000000000.00,1000000000.00,0.0001015979,0.0002242099,17.77,0.0001726149,4626,0.09,43.00,83126917.61,8.31,3772483.30,0.38,220998620.44,22.10,408414816.42,40.84,487171001.31,48.72,0.00,0.00,0xc769deb3e7509d521b506f1dffa4344809ee1e57,81326473.40,8.10,,,True,False,0.00,1,8.14,,,,,,,1744,47,,,,,,,1744,47,2025-06-13T08:44:29.231Z
actual,ACTUAL,ACTUAL,base,virtuals,,0.0001,113536.00,113536.00,105.97,66954.30,,,0.95,-2.46,2835.50,4.60,11.80,-2.50,,0.0149,1000000000.00,1000000000.00,,,,,6473,,133.00,177892285.48,17.79,451629.91,0.05,39964249.23,4.00,135730131.83,13.57,245015535.80,24.50,0.00,0.00,0xcb51fc8b429f3aac9f8fc39c3fb7ca231350a531,,,,,True,True,100.00,5,18.00,,,,,,,,,,,,,,,,,2025-06-13T08:44:27.247Z
sumer-money-suusd,SUUSD,Sumer.Money suUSD,base,base,,0.9857,113417.00,113417.00,4184.47,2234.30,-0.47,0.38,2.74,0.00,126.90,-73.10,2.00,-1.40,1.0130,1.6100,115053.68,,,,57.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.237Z
weco,WECO,WECO,base,virtuals,,0.0001,112067.00,,409.70,67814.00,,-7.90,-0.40,-32.50,249.60,560.30,1.10,-31.40,,,,1000000000.00,,,37.64,,390,0.26,1.00,640479617.96,64.05,586561077.42,58.66,616830237.67,61.68,666232533.99,66.62,685465471.67,68.55,1487116.60,1935338.50,0x8548cbce7ac0de2e3a2470a9c0b9ba218af8697c,21483959.80,2.10,,,False,True,93.42,5,3.46,,,,,,,7305,35,,,,,,,7305,35,2025-06-13T08:44:28.220Z
based-beast-coin,BEAST,Based Beast Coin,base,base,,0.0110,110020.00,110020.00,92.69,47122.10,-0.18,-9.11,-2.41,-10.83,77.20,36.50,-4.00,-8.90,0.0121,0.0752,10000000.00,,0.0108518234,0.0125941464,42.12,0.0117654348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.236Z
tradescoop-by-virtuals,SCOOP,Tradescoop,base,virtuals,,0.0001,109772.00,,561.50,78562.40,,-4.10,4.50,34.20,-77.40,-85.80,4.50,34.20,,,,1000000000.00,0.0001325319,0.0001739377,26.20,0.0001494583,1008,,1088.00,,,,,115874710.73,11.59,224457410.84,22.45,269547207.88,26.95,0.00,0.00,0xd6ed891994fb7cb809c0241c121b283d6ba4eafd,55610714.30,5.60,,,True,False,29.26,2,6.99,,,3391,-53.23,21,-56.25,1076,18,,,13322,40.1,79,68.09,1076,17,2025-06-13T08:51:07.379Z
agent-zeek-by-virtuals,ZEEK,Agent Zeek by Virtuals,base,virtuals,,0.0001,108652.00,108652.00,1.19,71400.10,0.71,-7.57,1.56,-15.04,-99.80,-99.80,-1.10,-18.60,0.0001,0.0013,998229574.15,998229574.15,0.0001034866,0.0001510003,60.92,0.0001229694,5289,,168.00,368848691.32,36.95,9055002.40,0.91,191638051.04,19.20,319447783.00,32.00,369557280.52,37.02,0.00,0.00,0xdc7e78395293883f4dcb3fa1bdb8ed286e71072c,,,,,True,True,100.00,2,,,,,,,,881,28,,,,,,,881,28,2025-06-13T08:50:57.733Z
wrapped-aptos-universal,UAPT,Wrapped Aptos (Universal),base,base,,4.4800,108635.00,108635.00,665.65,21249.50,0.13,-8.44,-2.72,-25.23,-36.70,-94.20,-5.30,-35.00,4.9500,15.2400,24225.88,,4.3851652379,5.2159176223,28.28,4.9567757860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.230Z
0x331b9a47bd75f125a81deedf61c55aa20e9dbd4b-prototype,DMNAI,Dæmons CEO,base,virtuals,,0.0001,108190.10,,483.00,,,0.00,-9.20,-19.40,-96.10,-96.10,-9.00,-19.40,,,,,,,,,1000,0.30,994.00,874772162.74,87.48,223264319.89,22.33,507762981.39,50.78,637051493.44,63.71,665385824.96,66.54,2386751.90,500000.00,0x6f08d8de47066801813d62b9ec543016cfca595f,58827583.90,5.90,,,False,False,0.00,1,5.88,,,,,,,,,,,,,,,,,2025-06-13T08:40:13.233Z
ether-1,ETHO,Etho Protocol,base,base,,0.0014,107406.00,107406.00,3626.10,0.30,0.00,6.85,-1.99,40.08,96.30,75.70,-0.30,52.00,0.0018,0.3028,77081895.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.237Z
rem-token,REM,REM Token,base,base,,0.0026,107077.00,2605812.00,22226.00,,-0.08,0.07,0.58,-11.61,8.10,126.60,0.60,0.40,0.0026,0.5861,41091666.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.238Z
don-pepex,NKMIND,Don PepeX,base,virtuals,,0.0002,105236.00,,97.20,84549.70,,-6.00,3.10,-4.60,-50.80,0.00,3.30,0.00,,,,1000000000.00,0.0001743559,0.0002430399,50.45,0.0002009134,358,,2.00,,,,,747534693.98,74.75,775290070.55,77.53,776209026.48,77.62,0.00,0.00,0x7ed3e0bd4204d994af6f8c7f4d4112890f7867f6,13718778.30,1.40,,,True,False,29.87,5,8.62,,,,,,,3729,,,,7,-99.36,,,3729,,2025-06-13T08:44:30.238Z
0x024b3779509265a3355626b94f8b1b65d19bb818-prototype,TOWN,Based Town,base,virtuals,,0.0001,105111.70,,0.00,,,-0.90,-0.90,-9.50,-100.00,-100.00,-1.20,-9.70,,,,,,,,,151,,148.00,934688459.43,93.47,576439054.11,57.64,503666284.72,50.37,673977810.72,67.40,674158136.87,67.42,0.00,0.00,0x45c030c4685bdb2c498ab7cb778eb4ce4cfb1a5e,308197855.40,30.80,,,True,False,0.00,1,30.82,,,,,,,,,,,,,,,,,2025-06-13T08:40:09.998Z
davos-protocol,DUSD,Davos.xyz USD,base,base,,0.9986,104658.00,104658.00,2.79,,,-0.34,0.68,3.23,-99.10,51.60,0.30,1.60,1.0040,4.0400,104806.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.239Z
reactor-3,ARC,Reactor,base,virtuals,,0.0002,104569.00,,35.10,84362.90,,-8.20,-1.10,-38.60,-39.70,-98.20,-0.70,-38.40,,,,1000000000.00,,,44.56,,728,0.14,134.00,1016058516.28,101.61,156969748.85,15.70,242741147.32,24.27,356055069.95,35.61,376172285.60,37.62,0.00,0.00,0x02e946039dd716795388a6c268fefb3bb206caea,16478164.70,1.60,,,False,False,19.68,2,2.01,,,,,,,,,,,,,,,,,2025-06-13T08:44:30.637Z
agent-zero,$WSB,Agent Zero,base,base,,0.0050,104359.00,104359.00,2996.36,51075.60,-0.55,-24.23,13.41,-40.14,251.30,-29.80,10.40,-24.30,0.0066,0.2197,21000000.00,,0.0044090806,0.0068536548,5.98,0.0059210738,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,-1.31,65,20.37,5239,113,,,5542,19.13,131,87.14,5239,113,2025-06-13T08:46:03.901Z
bonkey,BONKEY,Bonkey,base,base,,0.0001,103243.00,103243.00,4646.17,31226.10,2.20,-26.30,-38.09,-74.14,121.20,-70.70,-41.80,-75.40,0.0002,0.0056,889438887.85,,0.0001082091,0.0001721368,17.05,0.0001561475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.234Z
glonkybot,GLANKER,glonkybot,base,base,,0.0000,102118.00,102118.00,64.44,75954.30,-0.04,-7.99,0.67,-6.10,-11.00,-70.70,-2.50,-7.70,0.0000,0.0000,100000000000.00,,0.0000009795,0.0000013244,25.78,0.0000010965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.241Z
virtuals-index,VTF,Virtuals Index,base,base,,0.9509,100311.00,100311.00,18531.50,116032.20,-0.01,-9.00,5.69,-16.83,109.10,-45.90,-3.30,-3.90,1.0680,1.3200,105284.16,,0.9129763311,1.1568719105,30.95,1.0665252960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:46:03.905Z
aizhangsf-by-virtuals,AIZSF,AIZhangsf,base,virtuals,,0.0001,99824.00,,296.50,63900.70,,-4.70,10.80,-90.20,105.70,118.60,0.00,-90.20,,,,1000000000.00,0.0000830863,0.0001268098,48.29,0.0000980439,302,0.33,1.00,948647837.66,94.86,29724.96,0.00,27312755.25,2.73,35861732.20,3.59,36083228.21,3.61,0.00,0.00,0xc57ff8b4609e8d9b8118af4603e08c9e68c66407,,,,,True,True,200.00,1,87.85,,,,,,,,,,,,,,,,,2025-06-13T08:40:07.026Z
basedmilio,BASED,Basedmilio,base,base,,0.0001,99649.00,99649.00,212.44,70920.90,-0.06,-8.17,2.28,-22.66,102.60,-41.40,-0.30,-20.40,0.0001,0.0100,1000000000.00,,0.0000972861,0.0001127827,24.20,0.0001082372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.246Z
naincy,NAINCY,NAINCY,base,virtuals,,0.0012,99419.00,,22784.00,228943.50,,-13.60,-50.20,0.00,-62.40,0.00,-43.70,0.00,,,,,0.0011283199,0.0018821577,32.80,0.0015349939,8371,0.12,8087.00,31813656.53,3.18,2726947.14,0.27,23547778.36,2.35,52829103.14,5.28,71091385.37,7.11,1000769.10,0.00,0xcaf2dc41def4e0c606a0fa62bdfe923b18e6b45f,,,,,False,False,0.00,1,,0.021588818180557794,-93.82,4240,-49.83,66,-49.23,2628,64,0.17424400277564597,-22.68,27381,10.12,458,18.04,2628,63,2025-06-13T08:44:31.071Z
citadel-by-virtuals,CITDEL,Citadel by Virtuals,base,virtuals,,0.0001,98921.00,,2000.80,69088.30,,-7.90,-14.60,-74.70,-55.60,-92.30,-14.60,-74.70,,,,1000000000.00,0.0000943303,0.0001319444,30.15,0.0001094243,1307,0.38,23.00,121087685.14,12.11,5033156.87,0.50,260421065.13,26.04,399820738.81,39.98,473808495.83,47.38,0.00,0.00,0xfd7f2cfe541b3789059a78f1de1fc87b637c34a3,68185754.60,6.80,,,False,False,0.00,1,6.82,,,,,,,3296,59,,,,,,,3296,59,2025-06-13T08:44:31.613Z
wrapped-bitcoin-universal,UBTC,Wrapped Bitcoin (Universal),base,base,,105100.0000,98921.00,98921.00,2114.85,9385.80,0.08,-2.07,2.11,0.96,87.60,514.70,-0.30,-54.00,108146.0000,153012.0000,0.94,,103395.2013962840,110432.4928486530,32.33,106820.8194004977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.224Z
moon-inu,MOON,MOON INU,base,base,,0.0000,98445.00,99441.00,159.81,28927.60,-0.18,-10.07,-15.74,-24.95,-90.00,-79.60,-17.60,-21.80,0.0000,0.0000,68724862745145.58,,0.0000000015,0.0000000018,25.00,0.0000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.249Z
genzai,GENZAI,GENZAI by Virtuals,base,virtuals,,0.0001,98380.00,109311.00,263.86,67118.30,1.18,-6.55,42.50,-34.90,-97.60,-88.40,16.60,-37.10,0.0001,0.0011,900000000.00,1000000000.00,0.0000873753,0.0001282965,35.51,0.0001101671,931,0.11,43.00,,,,,227979757.09,22.80,377958240.89,37.80,424408141.28,42.44,184753.50,0.00,0x90f6f86af1110a27a964d49ef2bc805cdfe524f2,,,,,True,False,0.00,1,,,,,,,,408,6,,,,,,,408,6,2025-06-13T08:44:32.059Z
0x8cca61b50443f8997654bfc578fa1cba3eac2cdf-prototype,COACH,AI Coach,base,virtuals,,0.0001,97737.10,,2.00,,,0.00,-10.10,-19.00,-32.30,-32.30,-10.60,-19.00,,,,,,,,,733,,726.00,1020074719.31,102.01,387789305.45,38.78,436513097.64,43.65,623927445.10,62.39,653501617.03,65.35,0.00,0.00,0x46d086ced16af9035a8afe91206c40d86680e96d,306190634.10,30.60,,,True,False,0.00,1,30.62,,,,,,,695,8,,,,,,,695,8,2025-06-13T08:40:13.233Z
valentine-floki,TOSHE,TOSHE,base,base,,0.0000,96889.00,97050.00,1313.60,28262.10,0.00,0.47,12.66,-7.95,114.40,27.00,5.70,-9.50,0.0000,0.0000,108170031389726.10,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:46:03.904Z
senku-ishigami-by-virtuals,SENKU,Senku Ishigami by Virtuals,base,virtuals,,0.0001,96273.00,96273.00,39.43,76630.30,0.42,-8.65,6.73,-29.93,-87.00,-97.00,-1.00,-30.60,0.0001,0.0065,1000000000.00,1000000000.00,0.0000869745,0.0001400000,48.70,0.0001079065,2146,,142.00,53458915.03,5.35,5943296.98,0.59,184093244.62,18.41,317179661.27,31.72,366540921.95,36.65,0.00,0.00,0x4e31d93baa62a6087af84c9ce00d816d19f765fa,,,,,True,True,86.12,3,,,,,,,,1398,33,,,,,,,1398,33,2025-06-13T08:50:57.754Z
boshi,BOSHI,Boshi,base,base,,0.0001,95479.00,95479.00,29.35,26310.30,-0.14,-7.92,2.04,-25.14,-93.00,-98.10,-1.00,-23.60,0.0001,0.0064,984998976.83,,0.0000947324,0.0001089158,23.44,0.0001029280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.231Z
unio-coin,UNIO,Unio Coin,base,base,,0.0002,94851.00,657832.00,6637.03,8772.80,-1.69,8.33,-3.12,-35.00,-92.60,-73.20,-0.40,-30.80,0.0002,0.0088,576750000.00,,0.0001606163,0.0002635252,32.12,0.0001785076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.227Z
super-meme-fighter,SMF,Super Meme Fighter,base,base,,0.0001,92921.00,123895.00,15.51,12354.50,,,9.47,-24.66,-32.30,628.20,9.50,-21.50,,0.0004,750000000.00,,,,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.248Z
null-matrix,NULL,NULL MATRIX,base,base,,10.5000,92596.00,92596.00,2022.06,11479.40,1.21,-13.72,-27.04,-30.94,116.00,15.00,-30.10,-31.20,12.4000,387.0300,8815.40,,10.0289210251,14.8286214174,40.16,11.8840339427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.244Z
blockai,BAI,BlockAI,base,base,,0.1375,92113.00,825019.00,50199.00,9833.50,0.00,-3.98,-5.60,-25.15,-5.30,-6.10,-8.40,-23.50,0.1502,1.5000,669900.00,,,,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.235Z
doctorai-by-virtuals,DOC,DoctorAI by Virtuals,base,virtuals,,0.0001,91651.00,,62.80,89185.30,,0.00,1.00,-39.80,-96.30,2224.10,1.00,-39.80,,,,994742893.73,0.0001144858,0.0001471710,35.06,0.0001307959,38395,,38480.00,133066963.04,13.38,10971636.33,1.10,91377966.80,9.19,220256529.73,22.14,266700626.08,26.81,0.00,0.00,0x299d2c0656ec94ad1c152f79449b4f514a88e42f,,,,,True,False,0.00,1,,0.009903127605760455,,,,,,1569,32,0.0047790456054757555,,,,,,1569,32,2025-06-13T08:51:07.485Z
hunter-by-virtuals,DRPXBT,Hunter by Virtuals,base,virtuals,,0.0001,91543.00,91543.00,228.73,66159.30,0.76,-9.21,-4.36,-43.29,-85.50,-64.20,-7.40,-44.90,0.0001,0.0016,999049910.16,999049910.16,0.0000846816,0.0001134803,30.96,0.0000999533,3604,,169.00,,,,,196150318.52,19.63,307454376.22,30.77,347568336.56,34.79,0.00,0.00,0xebcc98573c3cd9b5b61900d1304da938b5036a0d,95287352.80,9.50,,,False,False,14.90,1,11.90,,,,,,,1020,17,,,,,,,1020,17,2025-06-13T08:44:32.976Z
roron.ron-by-virtuals,RORONX,ROron.ron,base,virtuals,,0.0001,90864.00,,1851.90,69493.60,,-10.30,0.10,54.70,-56.90,71.30,0.20,0.00,,,,996587593.01,0.0001104530,0.0001443286,38.30,0.0001231814,50900,,55.00,85227566.62,8.55,6420774.33,0.64,192933258.02,19.36,285020546.13,28.60,319114044.67,32.02,0.00,0.00,0xaeb608297861e6e7e3f3a6126ce670afcfb984fd,,,,,True,True,98.20,5,0.27,,,,,,,623,12,,,,,,,623,12,2025-06-13T08:51:07.365Z
dom,DOM,DOM,base,base,,0.0001,90846.00,90846.00,2527.99,29080.50,0.11,-25.70,-2.47,-34.18,53.60,-66.20,0.00,-30.30,0.0001,0.0018,1000000000.00,,0.0000887574,0.0001245322,33.09,0.0001032589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.232Z
doglibre,DOGL,DogLibre,base,base,,0.0000,90811.00,5139712.00,5235.43,9157.90,0.90,-9.32,-3.36,-22.60,-59.00,-54.30,-5.90,-6.70,0.0000,0.0000,8824215240231.40,,0.0000000100,0.0000000124,17.39,0.0000000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.235Z
froggy-friends,TAD,Froggy Friends,base,base,,9.0100,90108.00,90108.00,26.50,18392.70,,0.11,16.14,5.86,233.30,215.50,13.30,7.20,9.0200,823.5000,10000.00,,,,65.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:46:03.914Z
shibussy,SHIBUSSY,Shibussy,base,base,,0.0000,89903.00,89903.00,743.65,25210.20,-0.17,-16.71,-23.84,-50.04,2232.20,-39.10,-24.90,-48.20,0.0000,0.0000,46925890269.98,,,,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.228Z
marvin-on-base,MOB,Marvin On Base,base,base,,0.0000,88577.00,88577.00,831.35,17225.10,-0.17,2.71,16.03,-35.73,230.80,-60.20,12.50,-16.00,0.0000,0.0000,1500000000000.00,,,,49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-13T08:45:56.245Z
vruff-by-virtuals-genesis,VRUFF,VRUFF,base,virtuals,,0.0001,88514.00,,3567.00,61249.80,,-17.40,-35.90,-29.90,-28.80,35.60,-35.90,-30.00,,,,,0.0000836451,0.0001286855,32.51,0.0001115425,1048,0.87,1006.00,159592854.00,15.96,8105912.50,0.81,202551520.98,20.26,234551866.25,23.46,243101841.96,24.31,47162465.90,17000000.00,0x3996ea610e12aeb46158e6b487aa25cd2316ba59,150618053.60,15.10,1,17000000.00000,False,False,23.39,9,30.54,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.371Z
brains-your-greed-is-my-fuel-by-virtuals,BRAINS,$BRAINS - your greed is my fuel 🤯🧠 by Virtuals,base,virtuals,,0.0003,86571.00,259788.00,1.77,104014.90,0.95,-7.09,8.72,-27.49,-99.10,-92.60,1.70,-29.00,0.0003,0.0041,333237062.96,999999632.96,,,60.49,,37102,,37236.00,,,,,127134246.42,12.71,163356937.76,16.34,173434965.00,17.34,0.00,0.00,0xda2a1f22753e67eedaa627437b9c640286d89ab3,1274904.90,0.10,,,True,True,99.70,1,0.13,,,,,,,10291,31,,,17,13.33,,,10291,31,2025-06-13T08:50:57.747Z
