id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
0xdf6b7a234287a5fd52d21472512e0236d2ea0c5f-prototype,ALITA,ALITA AI,base,virtuals,,0.0000,13294.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,434,,431.00,765752785.98,76.58,34808639.59,3.48,105093871.98,10.51,142525173.13,14.25,144944684.53,14.49,0.00,0.00,0xd404d3b580452cee694a53495b2588b2f354b81a,26638294.00,2.70,,,False,False,0.00,2,2.66,,,,,,,,,,,,,,,,,2025-06-18T17:09:34.360Z
0x1584d81754ae9be896c12bbd04dd196bf4fcd60c-prototype,GRAIL,The Hunter,base,virtuals,,0.0000,10124.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,5,,4.00,244075615.37,24.41,20788290.67,2.08,20157556.45,2.02,20157556.45,2.02,20157556.45,2.02,0.00,0.00,0xaf6b85c612dd1f792d2d1fa81ff499512b7d4870,20000000.00,2.00,,,False,False,0.00,1,2.00,,,,,,,,,,,,,,,,,2025-06-18T17:08:48.767Z
0x3e26dd8be72846eceba2b853a93edb1c8808e60c-prototype,ZODIAC,Astraea Insights - AI Innovation Meets Insight,base,virtuals,,0.0000,9906.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,6,,4.00,222041856.32,22.20,9434649.95,0.94,9434649.95,0.94,9434649.95,0.94,9434649.95,0.94,0.00,0.00,0xf556d348aa63fe9d44ae2b889c1626dd3da3f2fb,8182494.40,0.80,,,True,False,0.00,1,0.82,,,,,,,,,,,,,,,,,2025-06-18T17:08:37.655Z
0x84827aa1c1d7148f60755a6dfb5fb70423b72355-prototype,MIND,LexiMind,base,virtuals,,0.0000,9770.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,40,,38.00,,,,,2576086.16,0.26,2576086.16,0.26,2576086.16,0.26,0.00,0.00,0x9b81cee95d4e4348553e741ad257bca60f48bdf3,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:26.537Z
0xd29db8cb723d4569bbeaf1b835244ed3eb00f7ef-prototype,MGG,MetaGaming Guild,base,virtuals,,0.0000,9747.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,35,,34.00,,,,,1430474.20,0.14,1430474.20,0.14,1430474.20,0.14,0.00,0.00,0xe3c558248b0a85b92d187d2b51ea5a274c184b3f,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:14.396Z
0xb8a48cd8c20723db4646eb6872230396ada389d4-prototype,SENPAI,wAIfu,base,virtuals,,0.0000,9739.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,14,,13.00,,,,,1000000.96,0.10,1000000.96,0.10,1000000.96,0.10,0.00,0.00,0xc78f97791aaa6c97f3ae76d844b71d15e59c3cec,,,,,True,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:32.252Z
0x6665e0c345eab1f0a9a37e6522d4fc113f40937d-prototype,KYU,Kyu studio,base,virtuals,,0.0000,9721.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,25,,24.00,604249074.89,60.42,60445.81,0.01,60445.81,0.01,60445.81,0.01,60445.81,0.01,0.00,0.00,0x3854f80be24468dffd4fada11c0d2ae4ff9c3f84,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:07:34.515Z
0xd82cbfd151d766c2ad224d1f620c9a2cd4d6911d-prototype,AFC,Agent Fighting Championship,base,virtuals,,0.0000,9720.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,11.00,,,,,38782.30,0.00,38782.30,0.00,38782.30,0.00,0.00,0.00,0x0caa8d920f18080a28dc23118ada9d7273d69d64,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:07:57.129Z
0xae34b7a002e76b466582ae6deeb3b60e02402875-prototype,SENSAI,SensAi,base,virtuals,,0.0000,9720.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,6,,5.00,,,,,14081.92,0.00,14081.92,0.00,14081.92,0.00,0.00,0.00,0xc0a1162c3ff721daa7e0141eb639cfb5765ea589,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:07:26.529Z
athenadao-token,ATH,AthenaDAO,base,base,,0.3595,3142742.00,10792643.00,5431.36,93784.50,-0.58,-0.70,-10.90,-2.47,-66.60,99.60,-2.80,-2.60,0.3727,2.7700,8735790.92,,,,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:35.563Z
dr.-cope---your-unfriendly-neighborhood-therapist-by-virtuals,COPE,Dr. COPE - Your Unfriendly Neighborhood Therapist,base,virtuals,,0.0003,325372.00,,6261.60,115277.00,,-4.20,-51.10,4.60,-92.60,-16.30,-51.10,4.60,,,,1000000000.00,0.0003063247,0.0005686238,32.91,0.0004612830,662,1.69,39.00,,,,,155287982.68,15.53,329133543.11,32.91,385972435.34,38.60,0.00,0.00,0xe55f7540000cf002296a5fb3778857805367b9eb,,,,,False,True,300.00,1,,,,,,,,564,24,0.016522330084978925,-87.3,,,,,564,24,2025-06-18T17:07:57.226Z
0xbacdc0ae65efb6dd06a9b93e785e0284471f0c77-prototype,GIGA,GigaChad,base,virtuals,,0.0000,23858.50,,0.00,,,-4.00,-22.60,-17.20,0.00,-100.00,-23.50,-17.50,,,,,,,,,248,,244.00,983058688.39,98.31,22413893.12,2.24,220997578.56,22.10,237109465.35,23.71,237109465.35,23.71,0.00,0.00,0x3b0b9ac1549626fc2d6fa6d91434614db8a2439c,,,,,True,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.438Z
0xa85e4eadf734f5b6adad74997a80e096cb5d08fc-prototype,$FISH,Fish,base,virtuals,,0.0000,13888.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,4,,,,,,,115486.66,0.01,115486.66,0.01,115486.66,0.01,0.00,0.00,0x4241c96afb26e671f5ce69887c3f0d08204a38a0,115486.70,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:20.754Z
0x278d84b9cddd67fe75fe13eaf3842c10f311b0af-prototype,ZARA,zara Ai,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,18,,17.00,401011461.95,40.10,0.83,0.00,0.83,0.00,0.83,0.00,0.83,0.00,0.00,0.00,0x5dc85d2f5cba0d0a98e814cb057a7da8d0ee3599,,,,,True,False,0.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:13.175Z
0xec955bc5385f46873dae41ad370323d63a375483-prototype,VOLT,Voltvision AI,base,virtuals,,0.0000,12468.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,6,,5.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x6ca695e32bd97d78a04dcafb964e70c1496e42bd,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:08.441Z
0xec23e83a7272768c6b47b913d5bb94b72d2e45a0-prototype,PAI,Perspective AI,base,virtuals,,0.0000,12468.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,,470241660.58,47.02,,,,,,,,,0.00,0.00,0x7aa762802cdc044f2f6bc49939ae1e64b1572b11,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:52:14.717Z
0x09b7fecd4a99c51254b21f8a350deddb5b0464ca-prototype,CRAFT,CrafterAI,base,virtuals,,0.0000,10231.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,185,,183.00,1164879139.91,116.49,4169082.86,0.42,16751318.02,1.68,17134151.69,1.71,17134151.69,1.71,0.00,0.00,0x1859ed43cc2c87fc3d856f77cef3a8c4caf0ca34,,,,,False,False,8.69,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:50.566Z
0x6f8886d100e8725b4fe47e67146bb4b04e542393-prototype,ASTUTE,Astuteo,base,virtuals,,0.0000,9748.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,16,,15.00,707684310.12,70.77,1440462.94,0.14,1440462.94,0.14,1440462.94,0.14,1440462.94,0.14,0.00,0.00,0x0f6b63757806e22639555c1da8fcca3a5777a31c,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:14.400Z
0x6a2ea77e87f61a517a4a7d8238d6d36f47e21990-prototype,BB,Biggy Bunny,base,virtuals,,0.0000,9738.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,8.00,283345097.34,28.33,973109.17,0.10,973109.17,0.10,973109.17,0.10,973109.17,0.10,0.00,0.00,0xea3e33fc49ad319f6464ac80c96078683bd15369,273231.40,,,,False,False,0.00,1,0.03,,,,,,,,,,,,,,,,,2025-06-18T17:06:00.983Z
0xf746b9d6b98ab0e75eddee4fd6a7bf8ede938a92-prototype,KIM,kimberly,base,virtuals,,0.0000,9731.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,13,,12.00,,,,,578132.84,0.06,578132.84,0.06,578132.84,0.06,0.00,0.00,0x5e08b5e26a1586d98cf843fcf035e9558c0e7538,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:10:30.431Z
0x060c91d65851523f9c442ec52745b4284c265393-prototype,FRIDON,Fridon AI,base,virtuals,,0.0000,9721.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,11,,9.00,322061626.69,32.21,87290.76,0.01,87290.76,0.01,87290.76,0.01,87290.76,0.01,0.00,0.00,0xee18ba8d6db814b667ea9b2c4a88f0386dbbe586,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:07:38.434Z
0xe7596436a9ba60694f98496f447508648fe7b490-prototype,SAA,Super AI Agent,base,virtuals,,0.0000,9720.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,19,,18.00,541890881.84,54.19,0.35,0.00,0.35,0.00,0.35,0.00,0.35,0.00,0.00,0.00,0x16ec5ee1cc431ca95de00b6c88d21d0b4d3fc2a6,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:59.598Z
aixcb-by-virtuals,AIXCB,aixCB by Virtuals,base,virtuals,,0.0081,8090983.00,8090983.00,80083.00,649241.70,-0.13,-1.13,-15.62,-37.97,-58.30,-19.00,-15.00,-35.60,0.0087,0.1133,993506898.71,993506898.71,0.0079516971,0.0107119417,42.96,0.0091374235,114435,0.03,103037.00,,,,,43195851.15,4.35,85156218.70,8.57,104620083.45,10.53,4052157.10,745.00,0xde0e69004ff6c65a2158e32475a8daf01a8b6106,4823892.10,0.50,,,True,False,54.89,7,6.52,0.26487285295519475,-10.95,68442,-8.68,720,43.43,16656,327,0.25677155748416935,48.21,181824,120.98,1759,76.78,16656,323,2025-06-18T17:05:06.267Z
synthswap,SYNTH,Synthswap,base,base,,0.1706,36983.00,37600.00,207.91,22848.10,-0.35,-2.41,-22.09,-7.82,430.70,-2.10,-18.00,-4.60,0.1798,82.9100,216656.00,,0.1697999715,0.2185755941,39.58,0.1913318660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:01:08.536Z
0xab9788ad92ce9e5d1ead19652f2b188ea087e711-prototype,DOGE,Doge,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,,,,,,,,,,,0.00,0.00,0x9f6971f905d582167d30281893190eccb10bf16e,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:29.605Z
0x16f4d2ebcf1a2331099ea71cff28136e9f0eb81e-prototype,TEST,test,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,127033.86,0.01,,,,,,,,,0.00,0.00,0x28582ca65d5da6895f8c292dd136b5beb41ae41d,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.716Z
0xa56f4eb3791246425584d6dd83666ac9a23debc5-prototype,BLAC,BLAC,base,virtuals,,0.0000,13928.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,17,,16.00,428746072.35,42.87,1533520.79,0.15,1533520.79,0.15,1533520.79,0.15,1533520.79,0.15,0.00,0.00,0x240ffe32ba8fa56485811a8b9d7479b76edc2bc8,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:28.686Z
0xa0c2ac04d7b47680dec2d7055af5fbcdad325690-prototype,NEX,NEX AI,base,virtuals,,0.0000,13885.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,7,,6.00,,,,,7263.19,0.00,7263.19,0.00,7263.19,0.00,0.00,0.00,0x69a7c4f826f16ffdeb61aa479e06a7a529934638,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:22.442Z
aixbt,AIXBT,aixbt by Virtuals,base,virtuals,,0.1453,137415693.00,145582441.00,72446394.00,3373386.10,-0.52,-4.91,-26.03,-18.01,,,,,0.1606,0.9426,943902931.68,1000000000.00,0.1424550520,0.1838886381,36.93,0.1624577098,389596,0.13,24.00,945882.24,0.09,2027379.84,0.20,375724106.12,37.57,581370934.70,58.14,627584566.23,62.76,12618452.20,9942735.20,0x8dfb37aae4f8fcbd1f90015a9e75b48f50fd9f59,,,,,False,False,6.89,1,0.00,2.292603748596944,14.45,1622122,-11.41,17636,-13.02,452037,7303,2.035675763300231,5.19,3886207,-7.16,42404,-10.55,452037,7294,2025-06-18T17:11:11.218Z
luna-by-virtuals,LUNA,Luna by Virtuals,base,virtuals,,0.0168,16856585.00,16856585.00,2157813.00,4483045.60,-0.98,-3.74,-25.71,-10.95,229.00,-43.00,-20.40,-11.50,0.0184,0.2518,1000000000.00,1000000000.00,0.0163670659,0.0210800056,43.07,0.0185641300,461553,0.01,183.00,1108939147.91,110.89,118715655.43,11.87,171934181.83,17.19,345333446.40,34.53,415528343.69,41.55,1200311.00,771257.30,0x140591903f35375AA78B01272882C2De3AeFE21c,,,,,True,True,100.00,1,,0.09663552257206802,-22.65,3353,,66,,51148,1216,0.09435393532805571,-2.8,5159,-67.72,99,-45,51148,1212,2025-06-18T17:05:06.248Z
polytrade,TRADE,Polytrade,base,base,,0.1197,5110570.00,11968718.00,275770.00,,-0.84,-3.47,-20.17,-43.98,-0.10,14.60,-19.50,-41.20,0.1259,3.0300,42699389.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:27.458Z
talos,AGENT,AGENT,base,base,,0.0036,3569869.00,3569869.00,16999.58,,-1.14,15.77,-2.01,-43.90,,,,,0.0038,0.0171,1000000000.00,1000000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:11:27.910Z
fomo-tocd,FOMO,FOMO TOCD,base,base,,0.0018,104899.00,104899.00,12.45,17114.10,0.02,1.09,-13.65,-7.77,-34.30,-82.40,-11.30,-7.70,0.0018,0.0585,59036618.92,,,,30.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:01:00.117Z
0xa5764dc692220532e85a2575f126aae611f6a69f-prototype,GOLD,Pirate,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,8,,7.00,,,,,,,,,,,0.00,0.00,0x53021ddef20f950d8e4c9cb0ee67a7972d5207d8,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:54.418Z
0x22e3ba393a69076ef46ab99c791dc2eedbf56453-prototype,GPT,CHATGPT,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,7,,6.00,71028003.91,7.10,,,,,,,,,0.00,0.00,0x2756742961d9fd716805da9532440209676cb666,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:20.678Z
0x8c07251edefb5cfd3d8a0705fcca846fa5414850-prototype,MASK,MASK,base,virtuals,,0.0000,12468.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,,,,,,,,,,,0.00,0.00,0x5aaaba1a50c586286b7c8020767062cde6bd52f4,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:50:58.968Z
0x99e090930739713d03eeb23d24b8002fb14a32f8-prototype,PIRATE,PirateX,base,virtuals,,0.0000,12468.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,,352682900.01,35.27,,,,,,,,,0.00,0.00,0x5580dd5af96685af76e870017fe3ab659410ca09,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:50:57.206Z
sage-market,SAGE,Sage Market,base,base,,0.0138,1240588.00,1378431.00,12400.87,185134.20,0.83,-11.19,0.53,63.84,-31.20,79.30,11.40,43.70,0.0157,0.1151,90000000.00,,0.0098250624,0.0202452947,39.75,0.0132608310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:52.140Z
0x9c8201ecab339dafa3431ad4734060a75b35c0ed-prototype,LUCY,Lucy,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,5,,4.00,,,,,,,,,,,0.00,0.00,0x2ef2b1b373ba245c7e620d0d8e2666bd80d7cd13,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:05:59.102Z
0x9fad039670d31803ec892fce42d4b053fbe3c5cb-prototype,META,MetaTrust Labs,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,8,,,288047681.47,28.80,,,,,,,,,0.00,0.00,0x9ba79a847c6509899d0beb5c5c5be9dcff743a29,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:07.626Z
0x32d1cce5c1811898d631b97d3f9132f10358da72-prototype,CAI,Captcha AI,base,virtuals,,0.0000,12213.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,292,,286.00,642382552.10,64.24,46847764.23,4.68,93268720.00,9.33,107877495.99,10.79,107879479.00,10.79,0.00,0.00,0x27977f4106fd99ee8a549c699c5179d716c9ffec,3780652.40,0.40,,,True,False,0.00,1,0.38,,,,,,,,,,,,,,,,,2025-06-18T17:02:02.987Z
0x5f8b2bce7c2c2accd3b28daad1d867caaca9c1d3-prototype,OPT,Optima AI,base,virtuals,,0.0000,10302.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,51,,,756729796.39,75.67,28668080.33,2.87,28668080.33,2.87,28668080.33,2.87,28668080.33,2.87,0.00,0.00,0x2dd809b5443cc849c43c13d061b0b4890a63f1d6,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:26.704Z
0xc1b6e69c7603805d9b5887bdd79a14e629b6c4f2-prototype,FUD,Fix Ur Degen,base,virtuals,,0.0000,10059.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,11.00,,,,,16994405.61,1.70,16994405.61,1.70,16994405.61,1.70,0.00,0.00,0x37276605fc897eb78e22315f9039af322d58be61,16994405.40,1.70,,,False,False,0.00,1,1.70,,,,,,,,,,,,,,,,,2025-06-18T17:10:16.082Z
0x49e238b3bcb3e0bdfd58e1985e05131b9842879f-prototype,VANA,Vana,base,virtuals,,0.0000,10033.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,33,,31.00,737872696.77,73.79,15764075.09,1.58,15764075.09,1.58,15764075.09,1.58,15764075.09,1.58,0.00,0.00,0xebe5ca0d510d5e4eab2bde3b2d55d1870f4d6dcf,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:45.262Z
0x776d83e64e4072796d437b614beeef9b5461aa59-prototype,ANGEL,Angel.AI,base,virtuals,,0.0000,9806.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,21,,20.00,421932923.45,42.19,4432754.35,0.44,4432754.35,0.44,4432754.35,0.44,4432754.35,0.44,0.00,0.00,0xe615fd4e8fe9b9aa5e90ebd3a530bc1e3807aad4,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:06:05.093Z
0xc6b5747bfd224f51113ff07313d57fbb4130f936-prototype,FLAME,Flame AI,base,virtuals,,0.0000,9775.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,,432327127.58,43.23,2850538.16,0.29,2850538.16,0.29,2850538.16,0.29,2850538.16,0.29,0.00,0.00,0x17550294846b2847310a2dfea7a6ddadeba602d3,0.20,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-18T16:52:38.675Z
aura-finance,AURA,Aura Finance,base,base,,0.1781,8828675.00,14324638.00,76749.00,39051.40,-0.66,-2.57,-23.43,-23.30,132.10,69.60,-21.00,-22.90,0.1876,4.0500,49648036.61,,0.1780613849,0.1985147156,39.36,0.1900526330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:27.456Z
0xb4f3074de07a44a6d0838e5270e58fc79c3605ee-prototype,DUCK,duckie,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,,103559577.44,10.36,,,,,,,,,0.00,0.00,0x0404a483ce5bf98144a3dfdfef3bb955319921c2,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:29.571Z
0x16f4d2ebcf1a2331099ea71cff28136e9f0eb81e-prototype,TEST,test,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,127033.86,0.01,,,,,,,,,0.00,0.00,0x28582ca65d5da6895f8c292dd136b5beb41ae41d,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.716Z
0xcbe7e442c0465ffcaefcb14e788a22912a3b5f61-prototype,PUMP,Pump it Up,base,virtuals,,0.0000,13901.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,,,,,577166.69,0.06,577166.69,0.06,577166.69,0.06,0.00,0.00,0xfe5c9a09bd27f40d7f519a01e3a6084b11d4f19e,577166.70,0.10,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-18T16:54:18.994Z
0xc276dbc487934878045be8f18d381903399740a8-prototype,AIC,AICARBON,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,57259443.97,5.73,,,,,,,,,0.00,0.00,0x1cf65a5523d6938c8a82c141f7cbb0fa40e975ad,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:09:16.890Z
0xe9c4f8bb712c41624e520f2580c4642f6839e4c0-prototype,SORA,Sora AI Agent,base,virtuals,,0.0000,14057.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,16,,15.00,148521602.89,14.85,0.88,0.00,0.88,0.00,0.88,0.00,0.88,0.00,0.00,0.00,0x0230b103ea9fb5d140084bf2e4a42e799ac7e29e,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:35:56.188Z
0xfbdc8ca7e1cc6acbd6e79a13a56ef086eb4ae2e0-prototype,UPG,Upgrates,base,virtuals,,0.0000,13885.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,18,,17.00,506584639.91,50.66,0.68,0.00,0.68,0.00,0.68,0.00,0.68,0.00,0.00,0.00,0x3c2d3700fcc8dbaf54cd0484ff5284f36f8e41c5,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:08:28.132Z
arcadia,AAA,Arcadia,base,base,,0.2715,1442373.00,27042592.00,913407.00,664082.60,-0.12,3.98,-54.98,198.75,-35.80,4075.80,-58.30,14.40,0.3061,1.0450,5333707.31,,0.2342927932,0.3966852934,47.36,0.2941010105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-18T17:00:43.863Z
leoono,LEO,LEOONO by Virtuals,base,virtuals,,0.0004,440617.00,440617.00,5841.86,131026.30,0.09,2.57,-10.05,44.29,-13.70,222.40,-13.60,41.80,0.0005,0.0050,1000000000.00,1000000000.00,0.0003543635,0.0005317280,38.41,0.0004584549,3533,0.06,82.00,269317570.49,26.93,45106468.52,4.51,186685205.45,18.67,343770765.60,34.38,413187979.28,41.32,8441781.00,0.00,0xc5f8af2610de61fb4c580c057b1d36ada0a94bf3,,,,,True,True,200.00,1,,0.1316288872917584,-28.76,583,-59.12,46,-42.5,2580,29,0.17415990705927464,-4.46,2427,48.8,144,84.62,2580,29,2025-06-18T17:06:59.638Z
0xb2ad215ff95dc83236f3dcb96f025a918845b0c5-prototype,AI,ALL IN,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,4,,3.00,,,,,,,,,,,0.00,0.00,0xe45525e45a080c91096947bdc7db91c1051cd2c2,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-18T16:53:33.734Z
0x16f4d2ebcf1a2331099ea71cff28136e9f0eb81e-prototype,TEST,test,base,virtuals,,0.0000,17811.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,1.00,127033.86,0.01,,,,,,,,,0.00,0.00,0x28582ca65d5da6895f8c292dd136b5beb41ae41d,,,,,False,False,50.00,1,,,,,,,,,,,,,,,,,,2025-06-18T17:01:01.716Z
